id,keyword,location,text,target,extracted_usernames,extracted_hashtags,extracted_urls,entities,word_count,char_count,entities_str
4514,drowning,South Africa,"#SBWL Hanging around creatives, beautiful minds. Bouncing ideas around, the crazier the better, Making up… https://t.co/tASGNrwSBH",0,[],['SBWL'],['https://t.co/tASGNrwSBH'],{'CARDINAL': ['#']},16,130,{'CARDINAL': ['#']}
4515,drowning,"Orange, California","Boy, 9, saves grandmother from drowning in bath when she had a seizure after learning life-saving skills on YouTube https:…",1,[],[],[],"{'DATE': ['9'], 'PRODUCT': ['YouTube']}",20,123,"{'DATE': ['9'], 'PRODUCT': ['YouTube']}"
4516,drowning,Over the seas,"you don’t see the signs til you’re drowning, then you’ll be looking like soaked bread.",0,[],[],[],{},15,86,{}
4517,drowning,London,Indeed. It's legal routes that we're talking about. Remove those and children will… https://t.co/5bthCnaCyQ,0,[],[],['https://t.co/5bthCnaCyQ'],{},14,107,{}
4518,drowning,"Maui, Hawaii",is it just me or is this insane? https://t.co/FYD4FYlQR3,0,[],[],['https://t.co/FYD4FYlQR3'],{},9,56,{}
4519,drowning,"San Francisco, CA",Check out my broadcast from my PlayStation 4! #PS4live (Drowning (Demo)) live at https://t.co/AaUeutxHXw,0,[],['PS4live'],['https://t.co/AaUeutxHXw'],{'PRODUCT': ['PlayStation 4']},14,104,{'PRODUCT': ['PlayStation 4']}
4520,drowning,,I look around me and it seems like everyone else has their shit together and I’m drowning in confusion and tiredness 😭,0,[],[],[],{},22,118,{}
4521,drowning,,Check out my broadcast from my PlayStation 4! #PS4live (Drowning (Demo)) live at https://t.co/AaUeutxHXw,0,[],['PS4live'],['https://t.co/AaUeutxHXw'],{'PRODUCT': ['PlayStation 4']},14,104,{'PRODUCT': ['PlayStation 4']}
4522,drowning,Malaysia,Jakarta is drowning Australia is burning Philippines is erupting Guess the world is ending,0,[],[],[],"{'GPE': ['Jakarta', 'Australia', 'Philippines']}",14,90,"{'GPE': ['Jakarta', 'Australia', 'Philippines']}"
4523,drowning,"Santiago City, Cagayan Valley",someone forgot to teach us how to stay alive when the drowning is from inside.,0,[],[],[],{},15,78,{}
4524,drowning,WorldWide 🌍,He was drowning and she jumped into the pool and saved him. This is their post-trauma selfie... https://t.co/DQtl5L8jrn,0,[],[],['https://t.co/DQtl5L8jrn'],{},18,119,{}
4525,drowning,,😂😂😂 serious drowning,0,[],[],[],{},3,20,{}
4526,drowning,Somewhere on Earth,She's drowning in her foolishness.... Awon mumunaries,0,[],[],[],{'PERSON': ['Awon']},7,53,{'PERSON': ['Awon']}
4527,drowning,,The world is drowning in debt - CNN https://t.co/pS6G13yAVz,0,[],[],['https://t.co/pS6G13yAVz'],{'ORG': ['CNN']},9,59,{'ORG': ['CNN']}
4528,drowning,Mind your business,Drowning in my own thoughts,0,[],[],[],{},5,27,{}
4529,drowning,Chapel-en-le-Frith Derbyshire,Trade is just one aspect. I struggle to see how drowning yourself in misery helps anyone. An… https://t.co/53UtiyQ3DN,0,[],[],['https://t.co/53UtiyQ3DN'],{'CARDINAL': ['one']},18,117,{'CARDINAL': ['one']}
4530,drowning,Tunisia,"If you might be wondering, I didn't discover BTS with a music video. it's from an article in kboo in 2014 and my 13 yo as$ c…",0,[],[],[],"{'ORG': ['BTS'], 'DATE': ['2014'], 'CARDINAL': ['13']}",27,125,"{'ORG': ['BTS'], 'DATE': ['2014'], 'CARDINAL': ['13']}"
4531,drowning,Durban,3 children die in separate KZN drowning incidents https://t.co/Ha1PoOcgAv | https://t.co/uX2dUraIu1,1,[],[],"['https://t.co/Ha1PoOcgAv', 'https://t.co/uX2dUraIu1']",{'CARDINAL': ['3']},11,99,{'CARDINAL': ['3']}
4532,drowning,Empire state. Empire city.,The world is drowning in debt https://t.co/MO5aaufhPf,0,[],[],['https://t.co/MO5aaufhPf'],{'ORG': ['https://t.co/MO5aaufhPf']},7,53,{'ORG': ['https://t.co/MO5aaufhPf']}
4533,drowning,"belfast, ireland",drowning,0,[],[],[],{},1,8,{}
4534,drowning,Houston mf Texas hoe,"His dogs thought he was drowning and freaked out! Truly, a dog is a man’s best friend. ❤️ https://t.co/4V9GR4sr8Y",0,[],[],['https://t.co/4V9GR4sr8Y'],{'CARDINAL': ['❤']},19,113,{'CARDINAL': ['❤']}
4535,drowning,,-daughter getting kidnapped or hurt -waking up blind -getting into an accident and ending up trapped… https://t.co/Tki0Gj6JR0,0,[],[],['https://t.co/Tki0Gj6JR0'],{},17,125,{}
4536,drowning,"Corpus Christi, TX",Drowning in your lust,0,[],[],[],{},4,21,{}
4537,drowning,"San Juan, USA",Climate change could lead to more injuries and deaths https://t.co/hCgHlk2O6P,0,[],[],['https://t.co/hCgHlk2O6P'],{},10,77,{}
4538,drowning,♡'s pearl🌙,ⓜ i’m drowning in you https://t.co/RGS48RXTlu,0,[],[],['https://t.co/RGS48RXTlu'],{},6,45,{}
4539,drowning,,I'm just drowning at the moment. Smallest naps for about 45 minutes in the morning and then for 20 m… https://t.co/TdNcpiFbbV,0,[],[],['https://t.co/TdNcpiFbbV'],"{'TIME': ['about 45 minutes'], 'CARDINAL': ['20']}",21,125,"{'TIME': ['about 45 minutes'], 'CARDINAL': ['20']}"
4540,drowning,Senffabrik Bautzen,"Every single year, I'm drowning in my tears, I'm drowning in my tears again",0,[],[],[],{'DATE': ['Every single year']},14,75,{'DATE': ['Every single year']}
4541,drowning,Worldwide,Alura is trying to keep her head above water while drowning... ! See all … ! &gt;&gt; https://t.co/nBFixrPcM9 &lt;&lt; https://t.co/wlUsfOoVwY,0,[],[],"['https://t.co/nBFixrPcM9', 'https://t.co/wlUsfOoVwY']","{'PERSON': ['Alura'], 'ORG': ['https://t.co/nBFixrPcM9 &lt;&lt']}",20,142,"{'PERSON': ['Alura'], 'ORG': ['https://t.co/nBFixrPcM9 &lt;&lt']}"
4542,drowning,,Drowning,0,[],[],[],{},1,8,{}
4543,drowning,Sweden,"I'd like to think it was a ""pity stripe"" he received last season due to his unfortuna… https://t.co/otlJCx4yDG",0,[],[],['https://t.co/otlJCx4yDG'],{'DATE': ['last season']},18,110,{'DATE': ['last season']}
4544,drowning,,A drowning man usually stirs up water.,0,[],[],[],{},7,38,{}
4545,drowning,,Why the FUCK am i drowning in work on the 2nd week,0,[],[],[],{'DATE': ['the 2nd week']},12,50,{'DATE': ['the 2nd week']}
4546,drowning,"Redmond, WA, USA",The world is drowning in debt https://t.co/MO5aaufhPf,0,[],[],['https://t.co/MO5aaufhPf'],{'ORG': ['https://t.co/MO5aaufhPf']},7,53,{'ORG': ['https://t.co/MO5aaufhPf']}
4547,dust%20storm,,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia. They all wil… https://t.co/EzSMnZr3Bg,0,[],[],['https://t.co/EzSMnZr3Bg'],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &', 'https://t.co/EzSMnZr3Bg']}",24,144,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &', 'https://t.co/EzSMnZr3Bg']}"
4548,dust%20storm,"Madison, WI","A dust storm sweeps across Australia on 11 Jan, in this time-lapse based on images from Himawari weather satellite. JAXA /…",1,[],[],[],"{'GPE': ['Australia'], 'DATE': ['11 Jan'], 'NORP': ['Himawari'], 'PERSON': ['JAXA']}",21,123,"{'GPE': ['Australia'], 'DATE': ['11 Jan'], 'NORP': ['Himawari'], 'PERSON': ['JAXA']}"
4549,dust%20storm,"Cardiff, Wales","Giant dust storm sweeps through south-west Queensland, 'like someone put red cellophane over the sun' https://t.co/RwuBm…",1,[],[],['https://t.co/RwuBm…'],{'GPE': ['south-west']},16,121,{'GPE': ['south-west']}
4550,dust%20storm,,Good forward thinking - but it it doesn't rain and gets hot and windy lookout for the dust storm 🤔,0,[],[],[],{'PERSON': ['🤔']},20,98,{'PERSON': ['🤔']}
4551,dust%20storm,"Canberra and Sydney, Australia","Yes, I remember that dust storm",0,[],[],[],{},6,31,{}
4552,dust%20storm,,No different than when people sent their children to school covered in red dust during the massive dust s… https://t.co/b92vH948PU,0,[],[],['https://t.co/b92vH948PU'],{},20,130,{}
4553,dust%20storm,South Africa,"The word of God inspires and reminds us that God is in the midst of every storm and when the dust settles, it will… https://t.co/EkDoqtVHDO",0,[],[],['https://t.co/EkDoqtVHDO'],{},25,139,{}
4554,dust%20storm,,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israe… https://t.co/5aSKbol8rQ,0,[],[],['https://t.co/5aSKbol8rQ'],"{'GPE': ['Israel'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &', 'Israe']}",19,119,"{'GPE': ['Israel'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &', 'Israe']}"
4555,dust%20storm,,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia.… https://t.co/WvsQ3vYqLI,0,[],[],['https://t.co/WvsQ3vYqLI'],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}",21,131,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}"
4556,dust%20storm,,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia. They all will start op…,0,[],[],[],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}",25,130,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}"
4557,dust%20storm,,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia. They all wil… https://t.co/dDlxFit1O6,0,[],[],['https://t.co/dDlxFit1O6'],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}",24,144,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}"
4558,dust%20storm,Pakistan,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia. They all wil… https://t.co/sxh7QXO8RY,0,[],[],['https://t.co/sxh7QXO8RY'],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}",24,144,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}"
4559,dust%20storm,Pakistan,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia. They all will st…,0,[],[],[],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}",24,124,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}"
4560,dust%20storm,Pakistan,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israel VS Russia. They all wil… https://t.co/sB9Sg85rqa,0,[],[],['https://t.co/sB9Sg85rqa'],"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}",24,144,"{'GPE': ['Israel', 'Israel', 'Russia'], 'WORK_OF_ART': ['a Dust Storm'], 'LOC': ['the Middle East'], 'ORG': ['USA &']}"
4561,dust%20storm,United States,It will be nothing in comparison to the planet wide dust storm that hit Mars in 2018. Can NASA explain why so much… https://t.co/eUoLYGZvrV,0,[],[],['https://t.co/eUoLYGZvrV'],"{'LOC': ['Mars'], 'DATE': ['2018'], 'ORG': ['NASA']}",24,139,"{'LOC': ['Mars'], 'DATE': ['2018'], 'ORG': ['NASA']}"
4562,dust%20storm,Cambodia,"Well when you have a bushfire or dust storm, air quality will deteriorate. Nothing anyone can do a… https://t.co/H6iZb571jo",0,[],[],['https://t.co/H6iZb571jo'],{},19,123,{}
4563,dust%20storm,"Orland, California, USA",Monster dust storm blankets several Australian states https://t.co/C2CqGXqja6 #grandsolar,1,[],['grandsolar'],['https://t.co/C2CqGXqja6'],{'NORP': ['Australian']},9,89,{'NORP': ['Australian']}
4564,dust%20storm,United States,Monster dust storm blankets several Australian states https://t.co/C2CqGXqja6 #grandsolar,1,[],['grandsolar'],['https://t.co/C2CqGXqja6'],{'NORP': ['Australian']},9,89,{'NORP': ['Australian']}
4565,dust%20storm,,"Just ran into Ridge after a dust storm. They said to watch out, as they heard there's a Crazed Dead-Head in the quarry.",0,[],[],[],{'PERSON': ['Ridge']},23,119,{'PERSON': ['Ridge']}
4566,dust%20storm,,Don't underestimate the power of a dust storm — always be prepared. #911LoneStar https://t.co/2hglSKKzZE,0,[],['911LoneStar'],['https://t.co/2hglSKKzZE'],{'MONEY': ['911LoneStar']},14,104,{'MONEY': ['911LoneStar']}
4567,dust%20storm,"Riverside, CA / Mesa, AZ",I believe that the expansion of 3 lanes between Phoenix and Tucson will reduce dust storm damage and casualties. It… https://t.co/qA5BMRx5HT,0,[],[],['https://t.co/qA5BMRx5HT'],"{'CARDINAL': ['3'], 'GPE': ['Phoenix', 'Tucson']}",21,140,"{'CARDINAL': ['3'], 'GPE': ['Phoenix', 'Tucson']}"
4568,dust%20storm,,just looks like a huge dust storm. w out the dust that's what the air looks and feels like,0,[],[],[],{},19,90,{}
4569,dust%20storm,The Greatest Country on Earth,"“Patrol three and four, this is Central. I’m showing multiple off-road vehicles approaching the base from the North. C…",0,[],[],[],"{'ORG': ['Central'], 'LOC': ['North']}",19,119,"{'ORG': ['Central'], 'LOC': ['North']}"
4570,dust%20storm,"Los Angeles, CA","Poe peeks out, and out from the dust and spotlights strides a platoon of Storm Troopers. ""You'll have to kill us!… https://t.co/gDZFpjGs8O",0,[],[],['https://t.co/gDZFpjGs8O'],"{'ORG': ['Storm Troopers'], 'PERSON': ['https://t.co/gDZFpjGs8O']}",22,138,"{'ORG': ['Storm Troopers'], 'PERSON': ['https://t.co/gDZFpjGs8O']}"
4571,dust%20storm,City of Angels and Kings,but seriously trying to get help on a contractor 1. Getting lead dust all ov… https://t.co/suUAV3fWzP,0,[],[],['https://t.co/suUAV3fWzP'],"{'CARDINAL': ['1'], 'FAC': ['https://t.co/suUAV3fWzP']}",16,101,"{'CARDINAL': ['1'], 'FAC': ['https://t.co/suUAV3fWzP']}"
4572,dust%20storm,Maranoa,Remember the apocalyptic scenes I posted about the other day? Because our nearest monitoring statio… https://t.co/4OqqLgQZzS,0,[],[],['https://t.co/4OqqLgQZzS'],{'DATE': ['the other day']},16,124,{'DATE': ['the other day']}
4573,dust%20storm,"Canberra, Australia","You can't stop the drilling, nobody can stop the drilling. Sonic drilling in the middle of a dust storm near Broken… https://t.co/2mzrWIDU3s",0,[],[],['https://t.co/2mzrWIDU3s'],"{'GPE': ['Broken'], 'PERSON': ['https://t.co/2mzrWIDU3s']}",22,140,"{'GPE': ['Broken'], 'PERSON': ['https://t.co/2mzrWIDU3s']}"
4574,dust%20storm,California/Hong Kong/Arizona,Lol. I don't dare turn the fan on because it would start a dust storm. https://t.co/rLizEoC6EO,0,[],[],['https://t.co/rLizEoC6EO'],{},16,94,{}
4575,dust%20storm,right here,just scratched my head...who knew there was a dust storm comin!?🤣🤣🤣,1,[],[],[],{},11,67,{}
4576,dust%20storm,,"Just ran into Amy after a dust storm. They said to be wary, as they heard there's a Shambling Fanger in the arena.",0,[],[],[],{'PERSON': ['Amy']},23,114,{'PERSON': ['Amy']}
4577,dust%20storm,North Carolina,It was a freak Adderall dust storm.,0,[],[],[],{},7,35,{}
4578,dust%20storm,Excelsior,I WAS EXPECTING SOMETHING VERY DIFFERENT BUT I GOT A BLOODY DUST STORM,0,[],[],[],{'ORG': ['BLOODY']},13,70,{'ORG': ['BLOODY']}
4579,dust%20storm,,"Steve McCurry #photography Camels in a Dust Storm, India, 2010 https://t.co/qTGBH3Gl0c",0,[],['photography'],['https://t.co/qTGBH3Gl0c'],"{'PERSON': ['Steve McCurry'], 'ORG': ['Camels'], 'GPE': ['India'], 'DATE': ['2010']}",11,86,"{'PERSON': ['Steve McCurry'], 'ORG': ['Camels'], 'GPE': ['India'], 'DATE': ['2010']}"
4580,dust%20storm,"Toronto, Ontario",It was a dust storm from his hair~!,0,[],[],[],{},8,35,{}
4581,dust%20storm,,As seen by yesterday's #SNPP #OMPS aerosol index the #AustraliaFires smoke is now south of western Australia (black circl…,1,[],"['SNPP', 'OMPS', 'AustraliaFires']",[],"{'DATE': ['yesterday'], 'MONEY': ['#SNPP #'], 'PERSON': ['OMPS'], 'GPE': ['Australia']}",19,122,"{'DATE': ['yesterday'], 'MONEY': ['#SNPP #'], 'PERSON': ['OMPS'], 'GPE': ['Australia']}"
4582,dust%20storm,Kaliningrad,-Desert Locusts -Floods -Dust storm -Bats If these aren't signs that we are heading to murky waters am not sure wh… https://t.co/xa7Qc9pZqZ,0,[],[],['https://t.co/xa7Qc9pZqZ'],{},22,139,{}
4583,dust%20storm,USA,Judge Judy and Mike Bloomberg in central Texas yesterday. 👇🏻 Settle down everybody. You just might kick up a dust storm…,0,[],[],[],"{'PERSON': ['Judy', 'Mike Bloomberg'], 'GPE': ['Texas'], 'DATE': ['yesterday']}",21,120,"{'PERSON': ['Judy', 'Mike Bloomberg'], 'GPE': ['Texas'], 'DATE': ['yesterday']}"
4584,dust%20storm,,just scratched my head...who knew there was a dust storm comin!?🤣🤣🤣,1,[],[],[],{},11,67,{}
4585,dust%20storm,Mojave Desert,"thank you! I do have allergy pills that I've been taking, but no antibiotics. Not sure about mold or anythi… https://t.co/jobUBFFEQn",0,[],[],['https://t.co/jobUBFFEQn'],{},21,132,{}
4586,dust%20storm,Dublin,That's hard core. I only remember watching the dust storm that preceded it rolling in from my classroom windows.,0,[],[],[],{},19,112,{}
4587,dust%20storm,Ireland,When there’s a storm outside it’s time to dust off the 30 Day Shred dvd. Thanks for keeping me on track… https://t.co/ytRxrMwsq6,0,[],[],['https://t.co/ytRxrMwsq6'],{'DATE': ['the 30 Day Shred dvd']},22,128,{'DATE': ['the 30 Day Shred dvd']}
4588,dust%20storm,Pop Century Bus Stop,To be fair we were petty worried about being murdered. Plus it was dust storm.,1,[],[],[],{},15,78,{}
4589,dust%20storm,,~YOU NEVER KNOW YOU NEVER KNOW LIES AHEAD ARE ON THE ROAD YOU CAN LOSE YOUR PATH BUT STILL FIND THE WAY HOME JUST… https://t.co/baKuZQPXqt,0,[],[],['https://t.co/baKuZQPXqt'],{},25,138,{}
4590,dust%20storm,"Texas, USA","Child looks around, huffing on 02. ""Well, fuck those guys"" ""Yes,"" I say, contemplating the dust storm raging out… https://t.co/dmqVy2HmMU",0,[],[],['https://t.co/dmqVy2HmMU'],"{'CARDINAL': ['02'], 'ORG': ['https://t.co/dmqVy2HmMU']}",20,137,"{'CARDINAL': ['02'], 'ORG': ['https://t.co/dmqVy2HmMU']}"
4591,dust%20storm,,"Just ran into Mad-Dog after a dust storm. They said to be wary, as they heard there's a Burning RadWolf in the diner.",0,[],[],[],{'PERSON': ['a Burning RadWolf']},23,117,{'PERSON': ['a Burning RadWolf']}
4592,dust%20storm,Australia,"CO2 is life. MSM is death Underfunded fire services, no back burns for years, corrupt anti - constitu… https://t.co/7SViZeXxRs",0,[],[],['https://t.co/7SViZeXxRs'],"{'ORG': ['MSM'], 'DATE': ['years']}",19,126,"{'ORG': ['MSM'], 'DATE': ['years']}"
4593,dust%20storm,💍/ / @ᴅᴇɪᴛʏᴏғʜᴇᴀᴠᴇɴs ♡,"—&gt; “Hm?” Oh, he forgot about the shot that his wife had sent to him from her end. With a quick ra… https://t.co/k1BcTkAYle",0,[],[],['https://t.co/k1BcTkAYle'],{},23,125,{}
4594,dust%20storm,,"Just ran into Runner after a dust storm. They said to keep my eyes peeled, as they heard there's a Coursing Pounder in the quarry.",0,[],[],[],{'PERSON': ['Runner']},25,130,{'PERSON': ['Runner']}
4595,dust%20storm,"Washington, DC",BBC News - Harry and Meghan: The royal couple are looking for the exit Take the EXIT! Take the Exit! Take the Exit!… https://t.co/FM02GI1qk5,0,[],[],['https://t.co/FM02GI1qk5'],"{'ORG': ['BBC News - Harry', 'EXIT'], 'PERSON': ['Meghan', 'https://t.co/FM02GI1qk5'], 'LOC': ['Exit']}",24,140,"{'ORG': ['BBC News - Harry', 'EXIT'], 'PERSON': ['Meghan', 'https://t.co/FM02GI1qk5'], 'LOC': ['Exit']}"
